user_id,channel,variant,clicked_at,device_type,region,viewed_lp,signed_up,purchased,revenue,ad_cost
user_7401,Google,B,2025-06-30 05:25:27.387269,Mobile,South America,0,0,0,0.0,2.79
user_7402,Google,A,2025-07-02 13:30:52.878493,Desktop,Europe,1,1,0,0.0,3.65
user_7403,Google,A,2025-07-12 12:50:07.167972,Mobile,Europe,1,1,1,102.24,0.78
user_7404,Google,B,2025-06-27 02:01:46.182526,Desktop,Europe,1,1,1,124.26,2.06
user_7405,LinkedIn,B,2025-07-08 11:10:14.969963,Mobile,Europe,1,0,0,0.0,3.82
user_7406,Organic,B,2025-07-07 05:58:30.771987,Desktop,Europe,1,1,1,189.14,0.0
user_7407,Meta,B,2025-07-11 23:41:03.760843,Desktop,South America,0,0,0,0.0,3.28
user_7408,Google,A,2025-06-14 11:13:32.934969,Desktop,South America,1,0,0,0.0,2.99
user_7409,Meta,A,2025-06-16 01:16:21.706576,Tablet,Europe,1,0,0,0.0,2.06
user_7410,Meta,A,2025-06-17 08:54:04.154769,Tablet,Europe,1,0,0,0.0,3.38
user_7411,Meta,B,2025-06-30 16:13:52.811511,Desktop,Europe,1,0,0,0.0,1.56
user_7412,Organic,A,2025-06-19 10:13:38.931740,Tablet,Europe,0,0,0,0.0,0.0
user_7413,Google,A,2025-07-11 07:24:33.164629,Mobile,Europe,1,0,0,0.0,3.17
user_7414,Meta,A,2025-06-25 12:13:41.736810,Desktop,Europe,1,0,0,0.0,3.28
user_7415,Meta,B,2025-06-20 20:57:23.738303,Mobile,Asia,0,0,0,0.0,1.69
user_7416,Google,A,2025-06-22 01:33:25.189778,Desktop,North America,1,1,0,0.0,2.41
user_7417,Meta,B,2025-07-05 11:07:43.950196,Desktop,Europe,1,0,0,0.0,3.82
user_7418,Meta,A,2025-07-03 12:11:18.601163,Mobile,Asia,1,0,0,0.0,1.59
user_7419,Meta,A,2025-07-09 04:35:43.887127,Mobile,Europe,1,1,1,175.36,3.04
user_7420,Google,B,2025-07-01 14:25:15.620014,Mobile,Asia,1,1,0,0.0,1.65
user_7421,Google,A,2025-06-14 06:50:32.328502,Mobile,Europe,1,1,0,0.0,0.72
user_7422,Meta,A,2025-06-21 00:17:59.328121,Mobile,Asia,1,0,0,0.0,1.78
user_7423,Google,B,2025-06-26 17:49:03.050903,Desktop,Europe,1,0,0,0.0,1.75
user_7424,Meta,B,2025-07-01 10:47:24.324494,Mobile,North America,1,0,0,0.0,4.71
user_7425,Google,A,2025-06-15 09:43:33.895154,Desktop,Asia,1,0,0,0.0,0.75
user_7426,Google,A,2025-06-23 11:44:46.424763,Mobile,Asia,1,0,0,0.0,4.34
user_7427,Meta,A,2025-06-14 04:04:43.471726,Mobile,Europe,1,0,0,0.0,2.18
user_7428,Meta,A,2025-06-29 18:30:07.288428,Mobile,Asia,1,1,0,0.0,1.24
user_7429,Google,B,2025-06-28 03:18:14.272174,Desktop,Asia,1,0,0,0.0,2.41
user_7430,Google,B,2025-06-13 09:35:31.404138,Desktop,North America,1,0,0,0.0,2.46
user_7431,Meta,A,2025-07-01 05:40:46.903978,Tablet,Europe,1,1,0,0.0,4.33
user_7432,Meta,B,2025-07-04 03:49:23.782118,Desktop,North America,1,0,0,0.0,1.28
user_7433,Google,B,2025-06-16 22:19:25.993220,Desktop,North America,1,0,0,0.0,1.1
user_7434,Meta,A,2025-06-14 18:10:26.154556,Desktop,Europe,1,1,0,0.0,0.98
user_7435,Google,A,2025-06-24 13:06:23.508099,Desktop,North America,0,0,0,0.0,3.33
user_7436,Google,B,2025-07-10 12:31:44.850458,Mobile,North America,1,0,0,0.0,3.14
user_7437,Meta,A,2025-06-13 14:14:43.853592,Desktop,North America,1,1,1,116.05,4.09
user_7438,Google,B,2025-06-21 10:35:53.415826,Desktop,South America,0,0,0,0.0,2.38
user_7439,Meta,A,2025-06-13 01:48:00.172927,Desktop,Europe,1,0,0,0.0,4.61
user_7440,Google,A,2025-06-26 17:25:04.900259,Desktop,Asia,1,0,0,0.0,1.55
user_7441,Meta,B,2025-06-22 05:56:12.759017,Desktop,Europe,1,1,0,0.0,3.85
user_7442,Organic,B,2025-06-28 03:08:11.909034,Tablet,North America,1,0,0,0.0,0.0
user_7443,Meta,A,2025-06-27 13:56:19.805363,Desktop,South America,1,0,0,0.0,3.85
user_7444,Meta,A,2025-06-26 13:40:36.054921,Desktop,Europe,1,0,0,0.0,3.44
user_7445,Meta,B,2025-06-18 21:00:52.547724,Mobile,Asia,1,0,0,0.0,2.52
user_7446,Google,A,2025-06-18 15:08:43.493554,Mobile,North America,1,1,1,113.96,2.45
user_7447,Google,A,2025-07-07 22:59:11.922342,Desktop,Europe,1,0,0,0.0,0.89
user_7448,Organic,B,2025-06-24 21:05:10.881879,Desktop,Asia,1,0,0,0.0,0.0
user_7449,Google,B,2025-06-28 23:41:18.622890,Mobile,Asia,1,0,0,0.0,1.39
user_7450,Google,B,2025-06-25 20:39:45.611008,Desktop,Europe,1,1,1,198.15,3.47
user_7451,LinkedIn,A,2025-06-29 23:17:21.524871,Tablet,South America,1,0,0,0.0,1.02
user_7452,LinkedIn,A,2025-06-30 17:49:05.895192,Desktop,Asia,1,0,0,0.0,3.52
user_7453,Google,A,2025-07-06 06:54:56.766969,Mobile,Europe,1,1,0,0.0,1.06
user_7454,Google,A,2025-06-15 22:55:49.451678,Mobile,Asia,1,0,0,0.0,3.84
user_7455,Google,B,2025-06-14 09:08:09.271923,Mobile,Europe,1,1,0,0.0,2.22
user_7456,Meta,A,2025-07-05 03:13:56.353719,Mobile,Europe,1,1,1,104.49,3.23
user_7457,LinkedIn,A,2025-07-01 16:45:49.023990,Mobile,Europe,1,0,0,0.0,3.5
user_7458,LinkedIn,B,2025-06-18 11:55:06.175496,Mobile,South America,0,0,0,0.0,3.61
user_7459,Meta,B,2025-06-16 01:49:14.847342,Desktop,North America,1,0,0,0.0,1.17
user_7460,Meta,B,2025-06-26 05:00:33.635521,Desktop,Europe,1,0,0,0.0,3.92
user_7461,Meta,B,2025-07-12 07:39:56.617827,Mobile,Europe,1,0,0,0.0,1.66
user_7462,Meta,B,2025-07-03 04:37:43.483109,Desktop,Europe,1,0,0,0.0,4.75
user_7463,Meta,B,2025-06-15 09:11:33.570240,Mobile,South America,1,0,0,0.0,4.26
user_7464,Meta,B,2025-06-28 18:18:21.849075,Mobile,Europe,1,0,0,0.0,4.48
user_7465,LinkedIn,B,2025-07-04 03:30:08.180231,Desktop,Europe,1,0,0,0.0,4.27
user_7466,LinkedIn,A,2025-07-06 23:08:09.382704,Mobile,North America,0,0,0,0.0,2.26
user_7467,Google,B,2025-06-17 17:19:03.346914,Desktop,Asia,1,0,0,0.0,4.11
user_7468,Google,A,2025-06-19 23:26:48.453554,Mobile,Europe,1,0,0,0.0,4.05
user_7469,Meta,B,2025-07-12 12:41:03.658635,Mobile,Europe,1,0,0,0.0,1.86
user_7470,LinkedIn,A,2025-06-22 03:51:20.090013,Tablet,Asia,1,0,0,0.0,4.32
user_7471,Google,B,2025-06-28 15:38:35.413602,Desktop,Asia,1,1,0,0.0,4.42
user_7472,Meta,B,2025-06-24 22:17:24.011305,Mobile,North America,1,1,1,144.14,0.83
user_7473,LinkedIn,A,2025-06-22 14:59:22.675957,Desktop,South America,1,0,0,0.0,2.45
user_7474,Meta,B,2025-07-11 03:15:18.936114,Desktop,Europe,1,0,0,0.0,0.89
user_7475,Meta,A,2025-06-24 15:44:48.325211,Desktop,Europe,1,0,0,0.0,4.2
user_7476,Meta,A,2025-07-09 17:24:13.056129,Mobile,Asia,1,0,0,0.0,1.08
user_7477,LinkedIn,A,2025-07-08 14:41:16.913171,Desktop,Europe,1,1,1,124.77,1.81
user_7478,Meta,B,2025-06-24 10:37:46.985019,Desktop,Asia,1,1,0,0.0,2.59
user_7479,Google,A,2025-07-06 05:53:24.491514,Mobile,Asia,1,0,0,0.0,3.25
user_7480,Google,B,2025-06-30 17:10:19.069441,Desktop,Asia,1,0,0,0.0,2.87
user_7481,Meta,A,2025-06-26 12:47:50.720179,Mobile,Europe,1,0,0,0.0,3.41
user_7482,Meta,B,2025-06-23 02:15:08.981455,Desktop,Europe,1,1,0,0.0,4.23
user_7483,Organic,B,2025-06-28 14:44:18.310543,Desktop,North America,1,0,0,0.0,0.0
user_7484,Google,B,2025-06-17 23:46:28.452275,Mobile,Europe,1,1,0,0.0,3.33
user_7485,Google,B,2025-06-25 06:25:13.578871,Desktop,North America,1,0,0,0.0,3.41
user_7486,Google,A,2025-06-23 08:45:19.973636,Desktop,Europe,1,0,0,0.0,3.21
user_7487,Organic,A,2025-06-23 06:31:58.452546,Desktop,North America,1,1,0,0.0,0.0
user_7488,LinkedIn,A,2025-07-12 04:40:47.573208,Mobile,Asia,0,0,0,0.0,4.03
user_7489,Meta,A,2025-07-08 19:07:18.125064,Mobile,Europe,1,1,0,0.0,1.83
user_7490,Google,B,2025-06-24 09:52:11.538878,Mobile,South America,0,0,0,0.0,1.08
user_7491,Google,A,2025-06-18 03:25:34.200512,Mobile,Europe,0,0,0,0.0,3.46
user_7492,Organic,B,2025-06-17 11:42:27.989512,Desktop,Europe,1,0,0,0.0,0.0
user_7493,Google,B,2025-06-24 22:39:14.289459,Mobile,Europe,1,1,0,0.0,3.1
user_7494,LinkedIn,B,2025-06-15 17:25:57.797433,Desktop,Europe,1,0,0,0.0,3.01
user_7495,Meta,A,2025-06-24 15:05:54.957497,Desktop,Europe,1,1,1,95.45,3.4
user_7496,Google,B,2025-07-08 18:05:00.966839,Desktop,Asia,1,0,0,0.0,2.57
user_7497,Meta,A,2025-06-27 20:54:13.139267,Desktop,Asia,0,0,0,0.0,2.49
user_7498,Google,A,2025-07-11 11:16:28.321135,Desktop,Europe,1,1,0,0.0,2.8
user_7499,LinkedIn,B,2025-07-02 19:56:36.978247,Tablet,North America,1,1,0,0.0,1.58
user_7500,Meta,A,2025-06-26 15:16:21.642461,Mobile,Europe,1,0,0,0.0,2.77
user_7501,Meta,A,2025-07-02 21:17:18.780870,Desktop,Europe,0,0,0,0.0,4.6
user_7502,Google,B,2025-07-08 01:54:43.875587,Desktop,Europe,1,0,0,0.0,2.43
user_7503,Meta,A,2025-07-05 01:25:31.894516,Mobile,North America,1,0,0,0.0,1.32
user_7504,Meta,B,2025-06-25 19:21:59.273870,Mobile,Europe,0,0,0,0.0,0.89
user_7505,Meta,A,2025-07-06 05:13:13.841661,Mobile,Europe,1,1,0,0.0,4.21
user_7506,Google,A,2025-07-10 20:40:43.119303,Mobile,Europe,1,1,0,0.0,3.79
user_7507,Meta,B,2025-07-04 11:09:36.624464,Mobile,South America,1,0,0,0.0,1.61
user_7508,Google,B,2025-07-03 14:23:15.090971,Mobile,Asia,1,1,0,0.0,2.34
user_7509,Google,B,2025-07-05 02:43:54.808611,Mobile,Europe,1,1,0,0.0,1.96
user_7510,Google,B,2025-06-23 05:30:01.476495,Desktop,Europe,1,0,0,0.0,0.97
user_7511,LinkedIn,B,2025-06-20 15:06:15.967720,Mobile,Asia,1,0,0,0.0,1.28
user_7512,Organic,B,2025-07-10 09:02:01.250191,Desktop,Asia,1,1,0,0.0,0.0
user_7513,Meta,A,2025-06-22 10:08:08.201900,Mobile,North America,1,0,0,0.0,0.85
user_7514,LinkedIn,B,2025-06-24 11:45:15.116030,Mobile,North America,1,0,0,0.0,4.93
user_7515,Google,A,2025-07-09 09:21:09.459362,Desktop,Europe,1,0,0,0.0,4.92
user_7516,Google,A,2025-06-27 07:59:58.749892,Desktop,Europe,1,0,0,0.0,2.44
user_7517,Google,B,2025-07-05 20:32:33.204173,Mobile,Europe,1,0,0,0.0,2.08
user_7518,Google,A,2025-06-14 05:59:39.881519,Desktop,North America,1,0,0,0.0,2.61
user_7519,LinkedIn,A,2025-06-22 10:13:32.720964,Desktop,Europe,1,0,0,0.0,1.99
user_7520,LinkedIn,B,2025-06-21 13:28:46.778340,Mobile,Europe,1,1,0,0.0,0.57
user_7521,Meta,B,2025-07-04 08:23:29.264050,Desktop,Europe,1,0,0,0.0,2.82
user_7522,Google,B,2025-07-07 07:38:03.962936,Desktop,North America,1,0,0,0.0,0.8
user_7523,LinkedIn,B,2025-06-22 12:57:41.486326,Tablet,Asia,1,0,0,0.0,1.84
user_7524,Google,A,2025-06-23 02:08:08.043723,Mobile,Europe,1,0,0,0.0,4.85
user_7525,Meta,B,2025-06-20 10:49:15.987301,Desktop,Asia,1,0,0,0.0,2.32
user_7526,Organic,A,2025-06-25 11:54:54.649323,Mobile,North America,1,0,0,0.0,0.0
user_7527,Google,A,2025-06-17 08:36:45.231159,Mobile,Europe,1,1,0,0.0,0.65
user_7528,LinkedIn,A,2025-06-20 12:38:00.434598,Desktop,Europe,1,1,0,0.0,2.85
user_7529,Meta,B,2025-06-23 11:57:20.186198,Desktop,Europe,1,0,0,0.0,1.36
user_7530,LinkedIn,B,2025-07-01 18:58:59.164303,Mobile,Europe,1,0,0,0.0,3.05
user_7531,Google,B,2025-06-23 14:43:14.074724,Desktop,Asia,0,0,0,0.0,3.88
user_7532,Meta,B,2025-06-26 02:44:42.600580,Mobile,Europe,1,0,0,0.0,4.71
user_7533,LinkedIn,A,2025-06-24 09:05:10.339835,Desktop,Asia,1,0,0,0.0,3.93
user_7534,Google,A,2025-07-02 15:35:15.744888,Desktop,North America,1,1,0,0.0,3.0
user_7535,LinkedIn,A,2025-06-26 10:12:56.301788,Mobile,Europe,1,0,0,0.0,3.73
user_7536,LinkedIn,A,2025-07-05 11:41:42.948179,Tablet,Europe,0,0,0,0.0,1.07
user_7537,Google,B,2025-07-09 15:43:38.746399,Desktop,Europe,0,0,0,0.0,1.2
user_7538,Google,A,2025-07-11 00:55:15.201539,Mobile,Asia,1,1,0,0.0,3.45
user_7539,Meta,B,2025-06-18 10:21:31.129641,Desktop,North America,1,0,0,0.0,1.85
user_7540,LinkedIn,A,2025-07-09 00:54:30.255831,Desktop,South America,1,1,0,0.0,3.63
user_7541,LinkedIn,A,2025-07-10 08:43:40.820424,Tablet,North America,0,0,0,0.0,4.13
user_7542,Google,A,2025-07-02 21:52:59.542073,Desktop,South America,1,0,0,0.0,2.37
user_7543,LinkedIn,B,2025-07-08 19:23:39.766383,Mobile,Europe,1,0,0,0.0,3.17
user_7544,Meta,B,2025-06-19 11:36:43.631088,Desktop,Europe,0,0,0,0.0,3.9
user_7545,Google,A,2025-06-25 18:19:29.119606,Tablet,North America,1,0,0,0.0,2.05
user_7546,Organic,B,2025-06-26 02:01:01.518477,Desktop,Europe,1,0,0,0.0,0.0
user_7547,Google,B,2025-06-21 12:59:38.480195,Mobile,Europe,1,1,0,0.0,4.76
user_7548,Google,A,2025-06-18 18:16:52.516936,Desktop,Asia,1,0,0,0.0,1.8
user_7549,Meta,B,2025-06-29 02:57:25.078121,Mobile,North America,1,0,0,0.0,1.78
user_7550,Google,B,2025-06-26 19:34:26.408696,Mobile,Asia,1,1,0,0.0,2.66
user_7551,Google,B,2025-06-24 03:09:05.915343,Desktop,North America,1,0,0,0.0,2.48
user_7552,Meta,B,2025-07-03 10:39:57.328069,Mobile,Europe,1,0,0,0.0,2.1
user_7553,Organic,A,2025-06-16 09:42:33.017513,Desktop,Europe,1,0,0,0.0,0.0
user_7554,Meta,B,2025-06-25 09:27:14.780619,Tablet,Europe,1,0,0,0.0,2.63
user_7555,Google,A,2025-07-02 02:59:57.938338,Mobile,Asia,1,0,0,0.0,1.13
user_7556,LinkedIn,B,2025-06-23 18:47:51.511060,Desktop,North America,1,1,0,0.0,4.26
user_7557,Google,B,2025-06-29 04:11:35.364050,Mobile,Asia,1,0,0,0.0,1.19
user_7558,Meta,A,2025-06-13 13:56:33.247819,Desktop,Europe,1,0,0,0.0,2.09
user_7559,Google,B,2025-06-25 08:39:47.526109,Mobile,Asia,1,0,0,0.0,2.38
user_7560,LinkedIn,A,2025-07-11 12:02:59.514816,Mobile,North America,1,1,1,140.96,4.2
user_7561,Meta,B,2025-06-13 16:41:25.707742,Desktop,South America,1,0,0,0.0,2.72
user_7562,LinkedIn,B,2025-06-22 15:42:01.987969,Desktop,Europe,1,0,0,0.0,2.33
user_7563,Meta,A,2025-06-25 11:24:23.234854,Desktop,North America,1,0,0,0.0,2.18
user_7564,LinkedIn,A,2025-06-30 00:34:55.373327,Mobile,Asia,1,0,0,0.0,4.73
user_7565,Google,B,2025-07-05 17:55:03.149446,Mobile,North America,1,0,0,0.0,3.78
user_7566,Google,B,2025-06-13 13:54:41.467836,Mobile,Europe,1,1,0,0.0,2.42
user_7567,LinkedIn,B,2025-07-09 13:38:35.257106,Tablet,Europe,1,1,0,0.0,4.07
user_7568,LinkedIn,A,2025-06-26 07:30:22.649128,Mobile,Europe,1,0,0,0.0,0.99
user_7569,Google,A,2025-06-19 03:20:09.653908,Desktop,Europe,1,1,0,0.0,1.8
user_7570,Organic,B,2025-06-29 20:00:37.926093,Mobile,Asia,1,1,0,0.0,0.0
user_7571,Organic,A,2025-06-19 23:17:30.263528,Desktop,Europe,1,0,0,0.0,0.0
user_7572,LinkedIn,A,2025-06-19 15:04:32.117177,Mobile,Asia,1,0,0,0.0,1.95
user_7573,Google,A,2025-06-27 02:01:19.147741,Mobile,Asia,1,0,0,0.0,0.97
user_7574,Meta,B,2025-06-13 07:40:02.712792,Desktop,Europe,1,0,0,0.0,3.7
user_7575,Google,A,2025-06-18 05:15:21.841562,Mobile,Asia,0,0,0,0.0,2.13
user_7576,Google,A,2025-07-06 15:28:24.895924,Mobile,North America,1,0,0,0.0,1.28
user_7577,Meta,A,2025-06-23 02:17:54.860135,Desktop,Europe,1,0,0,0.0,4.66
user_7578,Meta,B,2025-06-25 01:04:32.321571,Desktop,Europe,1,0,0,0.0,0.97
user_7579,Google,B,2025-06-14 18:56:14.572807,Tablet,Asia,1,0,0,0.0,4.45
user_7580,LinkedIn,A,2025-06-29 23:58:13.582560,Desktop,Europe,1,0,0,0.0,4.2
user_7581,Organic,A,2025-07-06 02:51:25.272025,Desktop,North America,1,0,0,0.0,0.0
user_7582,Meta,A,2025-06-15 23:53:11.074851,Tablet,South America,1,0,0,0.0,3.5
user_7583,Google,A,2025-06-14 21:52:16.018846,Tablet,Europe,1,0,0,0.0,3.82
user_7584,Google,B,2025-07-10 13:10:15.850781,Desktop,North America,1,0,0,0.0,2.73
user_7585,LinkedIn,A,2025-06-29 19:59:11.392670,Desktop,South America,1,0,0,0.0,2.63
user_7586,Google,A,2025-06-14 14:05:42.531884,Mobile,South America,1,0,0,0.0,4.06
user_7587,LinkedIn,B,2025-07-04 08:18:29.441810,Desktop,Europe,1,1,0,0.0,3.32
user_7588,Google,A,2025-06-21 07:57:57.569438,Mobile,Europe,1,0,0,0.0,3.91
user_7589,LinkedIn,B,2025-06-23 05:49:50.436233,Desktop,Europe,1,0,0,0.0,1.07
user_7590,Google,A,2025-06-30 02:38:18.393050,Desktop,Europe,1,1,0,0.0,1.43
user_7591,Google,B,2025-06-30 13:53:39.784115,Desktop,South America,1,0,0,0.0,4.54
user_7592,LinkedIn,A,2025-07-01 17:23:17.235068,Desktop,North America,0,0,0,0.0,2.31
user_7593,Meta,B,2025-07-08 19:44:31.615222,Desktop,Europe,1,0,0,0.0,2.74
user_7594,Meta,B,2025-06-30 17:57:49.266101,Desktop,North America,1,0,0,0.0,1.37
user_7595,Organic,A,2025-07-02 01:11:22.379489,Tablet,Europe,1,0,0,0.0,0.0
user_7596,Meta,A,2025-06-21 04:00:50.462861,Mobile,Europe,1,0,0,0.0,4.71
user_7597,Google,B,2025-07-10 16:42:31.010671,Mobile,Europe,1,0,0,0.0,4.88
user_7598,Organic,B,2025-07-10 03:48:36.310709,Desktop,North America,1,0,0,0.0,0.0
user_7599,LinkedIn,A,2025-06-28 09:28:48.568289,Desktop,Europe,1,0,0,0.0,4.16
user_7600,Google,B,2025-06-16 21:47:50.830999,Mobile,Europe,0,0,0,0.0,1.76
user_7601,Organic,B,2025-06-26 20:34:39.831304,Tablet,Europe,1,0,0,0.0,0.0
user_7602,LinkedIn,A,2025-07-04 15:03:52.043654,Desktop,Europe,1,0,0,0.0,3.36
user_7603,Google,B,2025-07-12 09:12:41.958216,Tablet,Europe,1,1,0,0.0,1.07
user_7604,Meta,A,2025-06-15 19:15:20.752347,Mobile,Asia,1,1,0,0.0,1.3
user_7605,Meta,A,2025-06-14 09:49:04.189629,Mobile,Europe,0,0,0,0.0,0.58
user_7606,Google,A,2025-06-28 21:30:50.423798,Tablet,Europe,1,0,0,0.0,1.64
user_7607,LinkedIn,B,2025-06-27 21:58:09.051855,Desktop,Asia,1,0,0,0.0,1.04
user_7608,Google,B,2025-07-06 22:28:31.889281,Desktop,North America,1,1,0,0.0,2.84
user_7609,LinkedIn,B,2025-06-27 17:22:37.566996,Mobile,Europe,1,0,0,0.0,3.47
user_7610,Google,B,2025-06-24 15:54:16.378991,Desktop,Europe,0,0,0,0.0,1.3
user_7611,Google,A,2025-06-17 16:40:29.362707,Tablet,Europe,1,0,0,0.0,2.73
user_7612,LinkedIn,B,2025-06-28 12:18:00.995831,Desktop,Europe,1,1,0,0.0,3.56
user_7613,Meta,A,2025-06-20 07:44:20.146047,Mobile,North America,1,1,0,0.0,1.2
user_7614,Meta,A,2025-07-08 15:05:00.368006,Desktop,North America,1,0,0,0.0,2.54
user_7615,Google,A,2025-06-26 18:00:20.790086,Desktop,Europe,1,0,0,0.0,3.01
user_7616,Google,B,2025-06-17 11:01:05.389647,Desktop,North America,0,0,0,0.0,3.14
user_7617,Meta,A,2025-06-20 09:22:37.829767,Mobile,Europe,1,0,0,0.0,1.57
user_7618,Google,B,2025-07-12 14:26:04.230961,Desktop,Europe,1,1,0,0.0,2.84
user_7619,LinkedIn,A,2025-07-07 10:27:52.514764,Mobile,Europe,1,0,0,0.0,1.11
user_7620,LinkedIn,A,2025-06-13 03:04:32.557338,Mobile,Europe,1,0,0,0.0,2.45
user_7621,Meta,B,2025-07-04 01:06:27.485942,Mobile,North America,1,1,1,92.42,2.07
user_7622,Meta,B,2025-06-13 02:24:50.970844,Mobile,North America,1,0,0,0.0,1.94
user_7623,Meta,B,2025-06-30 04:29:59.109190,Mobile,North America,1,1,0,0.0,2.58
user_7624,Meta,A,2025-07-06 03:51:37.820099,Desktop,North America,1,0,0,0.0,3.56
user_7625,LinkedIn,A,2025-07-04 16:40:34.802844,Desktop,Asia,1,0,0,0.0,2.72
user_7626,Meta,A,2025-06-18 01:38:25.743866,Mobile,Europe,1,1,0,0.0,3.24
user_7627,LinkedIn,B,2025-06-15 20:28:41.640805,Desktop,North America,1,0,0,0.0,2.88
user_7628,Google,A,2025-07-07 19:06:01.251704,Desktop,Asia,1,0,0,0.0,4.95
user_7629,Google,A,2025-07-10 03:59:13.003833,Desktop,Asia,1,0,0,0.0,1.78
user_7630,Google,A,2025-07-02 06:04:50.763185,Desktop,Europe,0,0,0,0.0,4.98
user_7631,LinkedIn,B,2025-06-24 00:39:39.911411,Tablet,Europe,1,0,0,0.0,1.38
user_7632,LinkedIn,A,2025-07-05 02:20:28.767745,Tablet,Asia,0,0,0,0.0,3.34
user_7633,LinkedIn,B,2025-06-29 12:08:20.256393,Mobile,Europe,1,1,0,0.0,1.53
user_7634,Meta,A,2025-07-04 21:56:47.534873,Desktop,South America,1,0,0,0.0,3.97
user_7635,Google,A,2025-06-27 16:09:22.413141,Mobile,Asia,1,0,0,0.0,4.79
user_7636,Google,B,2025-07-05 13:40:10.979730,Desktop,Europe,1,0,0,0.0,1.22
user_7637,Google,B,2025-06-21 09:32:15.172719,Mobile,Europe,1,1,0,0.0,2.96
user_7638,Google,A,2025-07-04 21:41:31.493925,Tablet,North America,1,1,0,0.0,3.13
user_7639,Google,B,2025-07-02 19:22:45.660104,Desktop,Europe,1,0,0,0.0,3.91
user_7640,Meta,A,2025-07-12 06:34:22.870941,Desktop,Europe,1,0,0,0.0,1.52
user_7641,Meta,B,2025-06-28 10:37:27.140603,Tablet,Europe,1,1,0,0.0,4.49
user_7642,Organic,A,2025-06-19 01:18:26.615166,Desktop,South America,1,1,0,0.0,0.0
user_7643,Google,A,2025-06-29 20:28:33.525769,Mobile,Europe,1,0,0,0.0,0.81
user_7644,Google,B,2025-07-05 03:16:46.704828,Tablet,Europe,1,1,0,0.0,3.07
user_7645,Google,A,2025-06-22 12:29:25.081598,Mobile,South America,1,0,0,0.0,2.53
user_7646,Google,B,2025-07-07 18:51:10.962813,Desktop,Europe,1,0,0,0.0,2.45
user_7647,Google,A,2025-06-15 11:10:57.731194,Desktop,Europe,0,0,0,0.0,2.1
user_7648,Meta,A,2025-06-20 11:58:08.342594,Desktop,Europe,1,0,0,0.0,1.67
user_7649,Google,B,2025-07-08 03:02:55.391416,Desktop,Europe,1,0,0,0.0,1.63
user_7650,LinkedIn,B,2025-06-23 15:44:39.744322,Mobile,North America,0,0,0,0.0,0.9
user_7651,Google,A,2025-06-13 15:57:36.681768,Desktop,Europe,1,0,0,0.0,0.5
user_7652,Google,B,2025-07-06 08:59:40.626162,Tablet,Europe,1,0,0,0.0,4.05
user_7653,Meta,A,2025-06-17 21:08:05.732062,Desktop,Europe,0,0,0,0.0,1.79
user_7654,Organic,A,2025-07-10 02:58:06.328758,Desktop,Asia,1,0,0,0.0,0.0
user_7655,Google,A,2025-06-25 04:39:27.665697,Mobile,North America,1,1,1,109.57,2.06
user_7656,LinkedIn,B,2025-07-03 13:18:31.629023,Mobile,North America,1,1,0,0.0,4.08
user_7657,Google,A,2025-06-21 05:30:16.401759,Desktop,Europe,1,0,0,0.0,2.7
user_7658,Meta,A,2025-06-19 05:45:10.666920,Desktop,Europe,1,0,0,0.0,4.25
user_7659,Google,B,2025-07-10 21:42:41.764164,Mobile,Asia,1,0,0,0.0,3.47
user_7660,Google,A,2025-07-01 16:18:33.080246,Desktop,South America,1,0,0,0.0,4.03
user_7661,Meta,A,2025-06-20 19:43:30.834298,Desktop,Europe,1,1,0,0.0,2.83
user_7662,Google,A,2025-07-01 22:25:59.298166,Desktop,North America,1,0,0,0.0,4.11
user_7663,LinkedIn,B,2025-06-23 18:46:27.035548,Mobile,Europe,1,0,0,0.0,3.57
user_7664,Google,B,2025-06-15 16:01:41.619300,Desktop,South America,1,1,1,118.0,1.73
user_7665,LinkedIn,B,2025-06-17 17:48:00.590024,Desktop,South America,1,1,1,112.22,0.75
user_7666,Meta,A,2025-07-06 14:12:18.174467,Desktop,Europe,1,1,0,0.0,1.27
user_7667,Google,A,2025-06-15 09:24:43.806293,Desktop,Europe,0,0,0,0.0,1.92
user_7668,Meta,B,2025-06-13 19:52:38.667643,Mobile,South America,1,0,0,0.0,1.1
user_7669,Meta,A,2025-07-12 19:39:09.599922,Desktop,Europe,1,0,0,0.0,3.76
user_7670,Google,A,2025-07-02 17:02:24.529211,Mobile,Asia,1,0,0,0.0,0.69
user_7671,Google,A,2025-06-17 05:16:10.635791,Desktop,North America,1,1,1,114.02,3.98
user_7672,LinkedIn,A,2025-07-08 04:55:59.140773,Desktop,Europe,1,0,0,0.0,2.33
user_7673,LinkedIn,B,2025-06-17 18:53:07.276747,Desktop,Europe,1,0,0,0.0,4.86
user_7674,Google,B,2025-07-07 09:23:43.649880,Mobile,South America,1,0,0,0.0,0.96
user_7675,Google,A,2025-06-26 14:32:40.429012,Tablet,North America,1,0,0,0.0,3.17
user_7676,LinkedIn,B,2025-06-28 16:10:47.640492,Desktop,Europe,1,0,0,0.0,0.93
user_7677,Meta,B,2025-07-04 23:24:13.326679,Desktop,Asia,1,1,0,0.0,4.25
user_7678,Google,B,2025-07-04 07:19:06.091303,Mobile,Europe,1,0,0,0.0,2.3
user_7679,LinkedIn,B,2025-07-11 04:06:22.890264,Desktop,Europe,1,1,0,0.0,4.42
