user_id,conversion_timestamp,conversion_value,journey_length,first_channel,last_channel
2171,2023-03-17 08:14:49.390965,147.1,5,Content,Direct
2172,2023-01-15 16:24:09.256755,54.14,5,Social,Social
2173,2023-08-28 11:14:49.445680,63.04,5,Social,Paid Search
2174,2023-05-09 00:06:24.364275,51.58,3,Content,Email
2175,2023-09-28 06:19:40.835696,81.74,2,Display,Direct
2176,2023-07-05 11:20:13.257311,57.04,5,Email,Paid Search
2177,2023-10-02 06:54:36.527972,71.43,5,Display,Email
2178,2023-09-07 14:58:08.989186,104.51,2,Display,Email
2179,2023-09-24 08:16:32.546938,113.28,8,Social,Email
2181,2023-07-16 18:45:06.231769,44.58,3,Content,Paid Search
2183,2023-10-23 23:40:29.413592,116.91,2,Display,Email
2184,2023-06-03 21:45:20.079287,61.17,3,Content,Direct
2186,2023-10-03 04:57:31.053982,67.88,5,Email,Direct
2188,2023-06-09 19:01:16.402591,57.76,2,Social,Email
2189,2023-03-25 02:55:15.127268,38.75,3,Content,Paid Search
2190,2023-12-28 17:29:35.254531,66.74,6,Content,Social
2192,2023-09-29 02:00:00.000000,123.14,1,Email,Email
2193,2023-09-03 20:18:38.013428,168.1,4,Social,Paid Search
2194,2023-02-22 18:00:17.749839,138.08,5,Content,Direct
2198,2023-02-01 23:00:00.000000,69.15,1,Direct,Direct
2201,2023-02-20 07:05:56.105683,67.86,3,Email,Direct
2202,2023-10-12 20:26:42.052895,81.12,2,Content,Paid Search
2203,2023-07-03 17:18:04.619615,68.84,4,Paid Search,Paid Search
2204,2023-05-26 02:39:59.207821,118.61,6,Content,Social
2207,2023-12-21 05:52:30.994343,78.29,4,Email,Direct
2208,2023-01-13 15:40:04.325302,82.69,3,Content,Paid Search
2209,2023-07-12 13:19:11.805147,132.57,7,Paid Search,Paid Search
2210,2023-03-09 13:33:25.400043,81.34,3,Display,Direct
2211,2023-01-12 15:16:24.446097,63.28,4,Display,Email
2212,2023-09-08 17:12:22.413885,119.89,5,Display,Email
2213,2023-06-15 21:55:57.821188,126.02,4,Email,Paid Search
2214,2023-01-29 18:23:36.815789,111.77,7,Email,Email
2218,2023-06-10 07:30:26.354485,42.02,4,Paid Search,Direct
2219,2023-08-28 06:50:47.796230,108.03,6,Content,Paid Search
2220,2023-08-21 23:54:31.474345,117.85,3,Display,Email
2222,2023-10-09 14:09:26.960429,102.95,5,Paid Search,Paid Search
2223,2023-09-15 04:00:00.000000,49.87,1,Display,Display
2226,2023-04-11 11:06:58.483859,64.13,5,Direct,Social
2227,2023-08-10 02:08:34.526905,126.29,6,Display,Paid Search
2228,2023-12-09 22:01:03.018121,80.81,5,Display,Display
2230,2023-12-03 16:09:41.189442,238.76,5,Display,Email
2231,2023-03-30 13:56:25.553479,52.51,5,Display,Social
2232,2023-02-16 18:18:11.409879,129.62,3,Content,Paid Search
2233,2024-01-04 10:02:32.760936,63.35,7,Display,Email
2234,2023-11-22 04:41:44.056314,216.76,4,Email,Social
2235,2023-05-14 08:21:24.854872,73.34,4,Display,Content
2236,2024-01-06 10:48:24.937853,62.64,6,Email,Paid Search
2238,2023-12-10 14:13:11.491731,96.9,5,Content,Paid Search
2242,2023-12-27 09:20:01.027964,90.89,6,Content,Social
2243,2023-09-25 14:38:15.123926,57.39,6,Email,Paid Search
2244,2023-08-26 12:31:40.630224,77.04,5,Display,Social
2248,2023-07-06 15:49:45.235027,89.59,5,Content,Display
2252,2023-01-26 11:49:09.372796,101.66,2,Display,Direct
2253,2023-08-04 23:01:05.649603,123.95,4,Content,Display
2256,2023-01-06 11:36:43.217285,46.6,4,Social,Social
2257,2023-05-19 12:18:40.735933,89.04,6,Display,Email
2260,2023-05-12 20:59:12.893287,63.32,2,Display,Paid Search
2262,2023-11-06 17:20:31.873371,97.61,3,Email,Social
2264,2023-03-20 06:25:32.339472,78.2,3,Display,Paid Search
2265,2023-02-22 03:25:42.284813,77.21,2,Email,Content
2266,2023-10-28 23:55:11.372665,90.25,5,Email,Social
2267,2023-05-28 05:06:31.411323,188.22,2,Display,Email
2270,2023-01-21 14:26:32.750267,70.51,2,Email,Direct
2272,2023-08-26 07:29:23.199028,51.52,5,Email,Paid Search
2273,2023-11-02 17:00:00.000000,63.56,2,Display,Paid Search
2276,2023-05-08 00:10:44.092173,71.85,4,Content,Paid Search
2277,2023-04-25 22:24:31.536320,83.6,6,Display,Email
2280,2023-10-16 02:00:00.000000,151.75,1,Email,Email
2288,2023-10-09 19:10:36.639483,96.83,2,Display,Email
2289,2023-05-31 15:29:40.714976,46.97,4,Social,Content
2290,2023-12-30 19:26:20.181698,135.1,5,Display,Display
2291,2023-09-01 09:30:52.370857,103.11,5,Email,Paid Search
2292,2023-05-15 16:49:54.858753,95.28,5,Social,Display
2293,2024-01-04 04:05:05.338820,31.78,4,Display,Social
2296,2023-06-10 14:42:50.452763,177.1,4,Direct,Email
2297,2023-02-13 02:44:01.533705,108.72,4,Content,Email
2298,2023-07-25 14:01:44.269629,80.68,5,Display,Email
2300,2024-01-09 23:42:34.384734,61.18,6,Email,Social
2301,2023-09-30 04:00:00.000000,74.03,1,Email,Email
2302,2023-05-06 04:01:14.347836,81.77,3,Display,Email
2303,2023-01-18 16:34:14.583582,83.57,4,Content,Direct
2305,2023-07-19 09:54:43.005842,103.4,6,Email,Email
2306,2023-08-31 22:29:51.077486,68.87,4,Display,Paid Search
2309,2023-04-12 05:51:20.118080,59.91,3,Display,Paid Search
2310,2023-11-06 14:46:40.858317,101.09,3,Social,Paid Search
2316,2023-12-15 04:07:44.540563,121.95,4,Social,Social
2317,2023-08-22 06:07:03.082100,101.85,7,Display,Paid Search
2318,2023-09-08 06:50:37.199642,109.76,2,Display,Social
2319,2023-08-03 14:07:52.318508,74.97,3,Social,Email
2320,2023-11-20 04:19:55.746470,46.5,4,Display,Social
2321,2023-07-21 06:11:56.202903,147.42,5,Display,Social
2323,2023-10-26 14:59:34.389590,85.49,3,Content,Display
2324,2023-06-19 10:33:39.680355,95.75,3,Content,Social
2325,2023-01-14 01:39:51.315590,52.23,4,Display,Paid Search
2326,2023-09-01 22:00:00.000000,316.73,1,Display,Display
2327,2023-09-29 23:54:53.875406,101.85,2,Direct,Email
2329,2023-05-28 19:07:16.486932,89.49,4,Display,Social
2330,2023-05-10 09:26:15.256006,255.44,4,Display,Direct
2331,2023-11-24 15:42:12.699055,175.69,5,Display,Display
2333,2023-06-16 23:27:28.033479,68.52,5,Display,Email
2335,2023-07-10 18:01:26.133342,82.14,3,Direct,Paid Search
2337,2024-01-02 11:04:57.679461,41.63,2,Display,Direct
2338,2023-03-26 16:25:51.457054,140.16,6,Content,Direct
2339,2023-09-16 09:19:57.558882,101.54,2,Content,Paid Search
2340,2023-04-29 00:53:41.109672,68.25,3,Direct,Display
2345,2023-03-28 23:31:04.581479,72.13,6,Email,Direct
2346,2023-03-08 06:42:11.520635,52.84,4,Email,Direct
2347,2023-06-09 08:13:48.062230,133.88,3,Display,Direct
2348,2023-12-24 23:04:10.740744,100.16,2,Social,Paid Search
2349,2023-08-16 06:52:37.598021,120.95,4,Direct,Paid Search
2350,2023-10-09 14:00:00.000000,44.5,1,Display,Display
2351,2023-11-22 17:21:19.246077,81.57,3,Email,Paid Search
2354,2023-11-18 09:43:32.265176,131.5,4,Paid Search,Paid Search
2357,2023-12-29 05:34:18.264887,64.17,3,Social,Paid Search
2358,2023-05-13 13:16:23.268651,82.56,4,Social,Social
2359,2023-11-22 19:19:24.274134,258.22,2,Content,Direct
2360,2023-07-19 23:55:49.046411,50.87,3,Content,Paid Search
2361,2023-03-01 06:37:58.546024,57.07,6,Display,Direct
2362,2023-03-07 11:54:02.086744,82.38,4,Content,Paid Search
2365,2023-07-12 07:35:38.227479,49.29,5,Paid Search,Display
2366,2023-12-25 07:02:54.097468,99.99,7,Content,Direct
2367,2023-06-16 08:07:45.117970,56.81,5,Direct,Paid Search
2369,2023-02-03 00:08:20.796855,54.61,2,Display,Paid Search
2378,2023-10-23 02:53:09.559683,43.92,2,Social,Content
2379,2023-02-24 06:55:34.229756,71.41,4,Display,Social
2381,2023-11-01 17:32:28.636299,103.46,5,Display,Paid Search
2386,2023-02-01 18:44:01.163309,156.99,5,Content,Paid Search
2387,2023-04-28 01:04:30.484415,57.76,2,Content,Content
2388,2023-04-24 20:30:52.353874,28.98,3,Social,Direct
2390,2023-02-09 02:12:30.177934,90.15,3,Social,Direct
2391,2023-08-25 20:42:36.581302,140.1,2,Paid Search,Direct
2394,2023-12-16 09:35:32.983434,104.1,4,Content,Display
2396,2023-03-06 10:42:18.181265,106.09,7,Email,Social
2397,2023-12-22 17:00:00.000000,41.18,1,Display,Display
2400,2023-11-10 07:27:55.705767,100.73,3,Paid Search,Paid Search
2402,2023-12-14 08:06:49.951320,73.89,3,Social,Direct
2404,2023-12-16 09:53:43.026806,90.62,5,Social,Paid Search
2406,2023-07-02 23:00:00.000000,68.57,1,Content,Content
2408,2023-02-15 21:00:00.000000,152.01,1,Content,Content
2409,2023-04-06 15:33:27.878546,146.79,4,Email,Social
2411,2023-12-25 05:15:57.245906,161.03,5,Display,Paid Search
2412,2023-09-23 16:55:26.243879,86.64,2,Direct,Paid Search
2414,2023-11-28 16:06:13.252471,169.08,4,Email,Content
2416,2023-02-11 09:49:45.521956,172.26,5,Display,Paid Search
2417,2023-05-09 03:59:30.252128,28.18,5,Social,Direct
2418,2023-04-09 01:31:56.594811,56.16,3,Social,Paid Search
2419,2023-08-22 17:01:53.289872,50.12,6,Email,Paid Search
2420,2023-11-05 01:33:38.187485,129.41,2,Content,Paid Search
2421,2023-02-14 04:58:35.233770,189.86,3,Display,Email
2422,2023-12-13 00:27:47.436182,147.44,2,Content,Paid Search
2424,2023-02-09 08:00:00.000000,78.51,1,Email,Email
2425,2023-03-03 17:52:26.763534,50.05,2,Display,Email
2426,2024-01-01 14:54:51.112871,38.94,8,Display,Direct
2428,2023-09-04 21:59:43.332101,73.49,2,Display,Social
2430,2023-07-29 13:19:02.140127,115.55,2,Content,Email
2431,2023-12-17 12:39:49.725890,145.0,3,Content,Direct
2436,2023-08-03 04:00:00.000000,120.76,1,Display,Display
2438,2023-01-30 21:14:51.958401,108.96,7,Display,Content
2441,2023-04-23 15:50:08.794536,135.8,4,Social,Direct
2443,2023-07-02 07:44:00.830570,79.05,4,Display,Social
2444,2023-11-16 22:40:05.100076,189.94,4,Paid Search,Paid Search
2446,2023-10-12 01:00:00.000000,100.91,1,Email,Email
2447,2023-12-22 02:29:47.237832,90.76,3,Content,Email
2448,2023-11-26 11:00:00.000000,105.86,1,Content,Content
2449,2023-02-24 21:21:57.119646,144.44,3,Display,Paid Search
2451,2023-01-24 11:00:00.000000,85.21,1,Display,Display
2452,2023-06-29 16:49:34.109956,88.07,8,Social,Paid Search
2453,2023-01-27 15:04:42.909429,120.75,5,Paid Search,Social
2454,2023-04-11 14:11:51.161715,92.78,4,Paid Search,Direct
2461,2023-01-07 21:07:21.433847,46.63,2,Display,Social
2464,2024-01-05 11:50:05.527615,55.37,5,Display,Email
2465,2023-12-13 01:15:57.365979,115.15,4,Email,Email
2466,2023-01-10 04:21:32.423589,82.55,4,Email,Content
2469,2023-03-23 05:57:51.454282,145.09,4,Content,Email
2470,2023-09-20 14:18:32.725345,168.62,3,Social,Content
2471,2023-03-27 18:00:00.000000,96.61,2,Email,Paid Search
2474,2024-01-01 16:00:00.000000,165.14,1,Content,Content
2478,2023-02-10 10:34:27.362129,62.25,3,Content,Paid Search
2480,2023-08-04 03:50:50.076399,58.33,2,Display,Direct
2481,2023-10-31 21:19:02.834748,85.56,2,Paid Search,Direct
2482,2023-08-16 04:06:41.211829,185.17,4,Email,Email
2483,2023-03-08 00:54:35.298820,88.49,5,Display,Email
2484,2023-08-06 10:17:27.418142,61.73,5,Content,Paid Search
2485,2023-10-29 12:45:23.139802,171.97,4,Content,Direct
2487,2023-10-24 08:39:35.429731,121.66,3,Content,Direct
2488,2023-05-31 10:06:18.901162,173.43,2,Display,Paid Search
2490,2023-03-05 12:22:40.176110,58.97,6,Display,Paid Search
2491,2023-08-07 19:21:54.101254,220.5,4,Content,Content
2492,2023-02-05 03:43:43.698187,68.61,3,Display,Direct
2495,2023-03-04 14:46:30.553856,119.52,6,Display,Social
2496,2023-06-01 11:07:15.246470,62.21,2,Display,Paid Search
2497,2023-01-12 20:23:07.728551,98.76,3,Content,Social
2498,2023-12-08 13:32:39.720485,87.06,6,Content,Direct
2499,2023-06-07 18:44:52.321477,80.6,2,Display,Content
2500,2023-12-19 21:50:06.392040,183.28,8,Display,Paid Search
2501,2023-01-25 05:58:47.374202,200.91,2,Social,Direct
2505,2023-01-16 09:24:11.048262,58.11,4,Social,Direct
2506,2023-01-06 22:56:57.192725,103.9,2,Content,Email
2508,2023-07-20 16:16:59.272228,174.62,2,Social,Social
2510,2023-10-05 23:35:42.810877,78.86,5,Direct,Paid Search
2511,2023-04-18 16:48:19.292335,24.17,5,Display,Direct
2512,2024-01-02 20:26:45.276977,84.24,4,Display,Paid Search
2513,2023-05-21 22:51:54.824963,62.33,5,Paid Search,Paid Search
2514,2023-11-14 16:00:00.000000,101.48,1,Display,Display
2515,2023-09-06 23:44:28.727861,156.31,4,Social,Email
2516,2023-02-12 13:43:07.740543,61.32,3,Social,Direct
2517,2023-09-08 05:46:09.090877,185.46,2,Content,Paid Search
2518,2024-01-03 20:17:22.012766,148.75,5,Display,Direct
2519,2023-03-09 13:00:00.000000,142.59,1,Social,Social
2520,2023-01-26 02:38:55.385461,120.06,3,Direct,Content
2522,2023-11-30 22:32:05.665401,222.61,4,Content,Paid Search
2524,2023-08-27 06:45:11.947411,113.49,6,Display,Direct
2526,2023-01-31 16:38:14.910650,93.35,3,Display,Direct
2530,2023-04-02 05:04:39.950985,66.22,8,Email,Paid Search
2531,2023-06-19 13:31:20.013451,68.44,2,Display,Direct
2534,2023-05-08 19:34:38.530992,96.4,3,Display,Paid Search
2535,2023-05-11 00:25:43.407462,70.51,3,Content,Direct
2536,2023-12-14 08:00:00.000000,73.73,1,Content,Content
2537,2023-06-29 04:21:17.733379,104.71,4,Display,Paid Search
2538,2023-04-18 11:02:40.289435,149.18,2,Content,Paid Search
2540,2023-08-18 04:33:08.747739,106.74,4,Display,Paid Search
2545,2023-07-15 14:39:35.352543,76.38,7,Display,Content
2546,2023-04-27 23:00:00.000000,130.07,1,Content,Content
2548,2023-02-24 15:33:08.295391,260.33,3,Content,Direct
2549,2023-12-24 05:00:00.000000,77.76,1,Display,Display
2550,2023-10-17 02:02:16.047321,185.0,6,Content,Email
2552,2023-05-12 08:10:14.155611,65.24,4,Display,Direct
2556,2023-11-24 10:32:01.781113,60.89,3,Display,Paid Search
2558,2023-09-26 15:46:10.890087,150.88,5,Email,Email
2562,2023-02-12 12:35:18.051586,61.91,2,Display,Paid Search
2563,2023-09-22 19:09:47.165929,73.27,5,Content,Social
2564,2023-11-29 16:00:00.000000,59.22,1,Display,Display
2566,2023-12-24 02:44:17.400891,75.48,3,Direct,Content
2567,2023-12-08 00:42:56.336978,67.66,3,Content,Direct
2568,2023-08-30 06:48:45.832290,68.39,2,Display,Paid Search
2570,2023-07-20 08:42:35.476729,76.38,3,Social,Email
2571,2023-05-19 04:29:56.811543,85.27,4,Content,Paid Search
2572,2023-07-04 01:55:59.716837,131.89,4,Social,Paid Search
2574,2023-11-04 11:22:00.172671,22.3,2,Social,Paid Search
2575,2023-09-26 23:14:50.234352,120.87,2,Display,Social
2577,2023-05-24 19:59:39.407436,131.51,7,Content,Email
2579,2023-10-10 21:20:14.639750,79.64,2,Content,Social
2580,2023-06-06 12:38:35.802520,51.88,2,Display,Direct
2581,2023-04-05 09:32:42.422293,147.7,8,Content,Paid Search
2582,2023-08-25 23:53:32.176709,101.95,2,Content,Paid Search
2583,2023-02-19 07:35:46.865085,85.77,4,Content,Display
2584,2023-03-21 14:10:49.243077,72.66,3,Content,Direct
2585,2023-01-30 14:46:54.858297,187.35,3,Paid Search,Direct
2588,2023-05-03 22:36:51.776675,54.18,2,Social,Paid Search
2589,2023-02-19 20:41:19.202400,54.06,3,Display,Email
2590,2023-05-27 07:42:30.529671,81.28,3,Content,Paid Search
2591,2023-01-15 17:17:46.649879,42.82,2,Direct,Email
2593,2023-03-16 05:11:13.033263,115.16,4,Display,Direct
2595,2023-11-09 21:03:17.316409,58.78,5,Display,Direct
2597,2023-03-28 19:44:16.597818,83.62,8,Social,Paid Search
2598,2023-10-05 13:58:34.045903,120.36,5,Display,Paid Search
2599,2023-05-16 04:03:27.640538,133.41,2,Paid Search,Content
2600,2023-06-30 08:09:03.689875,41.65,2,Paid Search,Email
2602,2023-04-21 10:12:14.783244,65.52,4,Email,Email
2604,2023-04-03 02:46:07.619586,109.07,3,Content,Paid Search
2605,2023-04-25 06:37:24.542536,52.22,5,Display,Paid Search
2606,2023-04-06 03:18:01.945367,37.7,2,Content,Email
2608,2023-06-21 15:59:13.467044,69.33,4,Content,Direct
2610,2023-05-05 17:54:37.467392,129.48,4,Display,Content
2611,2023-05-01 16:00:00.000000,80.9,1,Email,Email
2612,2023-02-22 11:27:33.372859,79.24,7,Social,Paid Search
2616,2023-03-05 06:30:29.933106,116.84,5,Display,Email
2617,2023-09-18 22:17:43.891122,166.37,2,Email,Content
2618,2023-10-26 16:59:29.684263,62.96,2,Display,Direct
2620,2023-12-24 21:00:00.000000,79.63,1,Display,Display
2621,2024-01-02 20:46:41.825728,62.23,4,Display,Paid Search
2623,2023-10-16 07:07:41.850487,39.29,2,Social,Direct
2625,2023-02-19 11:18:02.368021,254.48,3,Content,Direct
2628,2023-04-02 18:35:40.087171,44.75,4,Paid Search,Direct
2631,2023-10-12 04:04:12.080059,161.86,2,Paid Search,Paid Search
2632,2023-05-14 03:51:23.305446,45.93,4,Social,Direct
2634,2023-08-16 01:46:14.902452,144.86,3,Paid Search,Direct
2635,2023-03-12 05:31:46.054783,63.03,5,Display,Paid Search
2636,2023-02-22 02:11:39.842071,90.31,3,Content,Direct
2637,2023-06-05 08:30:19.981539,152.17,5,Paid Search,Paid Search
2638,2023-04-13 06:52:12.430337,92.28,2,Display,Social
2642,2023-03-26 19:46:17.907385,93.34,3,Paid Search,Email
2643,2023-07-04 18:00:00.000000,69.97,1,Display,Display
2644,2023-04-23 11:50:16.834610,146.99,3,Email,Paid Search
2645,2023-04-21 12:27:58.320761,42.86,3,Display,Content
2646,2023-11-14 02:51:23.952717,128.32,3,Paid Search,Paid Search
2655,2023-04-24 05:16:27.311291,94.29,7,Social,Direct
2657,2023-11-07 15:52:41.768089,59.74,4,Social,Paid Search
2658,2023-02-02 04:00:00.000000,65.21,1,Paid Search,Paid Search
2659,2023-02-21 23:09:03.713189,90.36,2,Content,Paid Search
2661,2023-08-13 08:35:17.758909,79.98,5,Display,Email
2663,2024-01-08 20:14:01.213203,37.54,6,Display,Email
2664,2023-02-20 17:38:36.380118,168.59,5,Content,Direct
2666,2023-01-14 07:39:05.259607,56.37,2,Social,Content
2668,2023-11-19 02:55:43.234788,60.05,4,Paid Search,Email
2670,2023-09-03 23:10:05.727237,57.46,3,Display,Paid Search
2671,2023-03-16 14:32:07.703167,123.39,2,Email,Content
2674,2023-10-26 17:12:57.521440,86.34,3,Social,Social
2675,2023-12-03 08:46:48.683547,38.85,4,Display,Paid Search
2676,2023-09-21 13:00:11.570783,123.97,2,Display,Direct
2677,2023-06-17 15:52:37.820847,48.16,2,Content,Paid Search
2679,2023-09-12 21:32:40.766422,100.87,6,Display,Email
2680,2023-06-15 14:07:56.063624,62.36,5,Content,Display
2683,2023-05-25 05:59:03.448972,69.49,5,Paid Search,Paid Search
2684,2023-08-18 14:12:32.542630,70.38,6,Email,Paid Search
2685,2023-08-11 03:41:11.738842,65.09,3,Content,Paid Search
2687,2023-07-29 14:27:55.661723,39.1,3,Social,Paid Search
2688,2023-09-30 21:47:15.696122,163.14,4,Email,Content
2689,2023-11-13 11:04:29.841034,44.43,4,Display,Paid Search
2692,2023-02-24 22:56:16.238209,127.67,7,Display,Paid Search
2693,2023-09-06 15:27:07.061785,276.57,5,Display,Email
2694,2023-11-25 08:42:15.198465,27.56,6,Social,Direct
2695,2023-02-23 11:51:43.469598,93.51,3,Content,Direct
2696,2023-12-17 06:17:55.875060,188.81,3,Paid Search,Content
2697,2023-06-20 17:40:51.521133,59.8,4,Paid Search,Social
2706,2023-02-08 22:00:37.711483,65.59,2,Social,Paid Search
2708,2023-02-16 12:03:40.351302,99.36,6,Display,Email
2710,2023-05-07 05:16:34.831596,148.66,3,Display,Paid Search
2711,2023-06-24 01:01:11.119647,98.82,4,Display,Email
2712,2023-02-01 06:09:38.410008,118.05,4,Display,Direct
2713,2023-05-02 04:14:20.205362,88.46,4,Display,Email
2714,2023-06-04 10:23:39.804664,134.75,4,Display,Paid Search
2716,2023-11-07 20:00:09.802421,158.18,2,Display,Direct
2717,2023-03-02 14:06:04.143951,93.5,4,Email,Social
2718,2023-11-04 19:22:08.747846,59.06,6,Content,Direct
2720,2023-10-31 14:19:34.985325,52.43,3,Display,Paid Search
2721,2023-08-08 04:46:27.706941,196.87,3,Display,Direct
2722,2023-06-12 09:09:37.516152,109.81,2,Social,Direct
2724,2023-08-30 21:54:35.270666,131.28,3,Content,Paid Search
2726,2023-12-10 04:28:26.975997,81.95,3,Social,Paid Search
2728,2023-02-20 22:25:51.182737,82.54,4,Social,Direct
2729,2023-08-27 22:28:09.072756,103.44,4,Paid Search,Display
2732,2023-09-26 04:34:20.569039,86.66,4,Social,Direct
2735,2023-08-26 23:44:08.276223,44.22,3,Content,Content
2736,2023-01-11 21:01:33.972481,107.21,2,Display,Content
2738,2024-01-06 19:44:56.057144,56.73,5,Content,Paid Search
2739,2023-08-12 01:03:58.432513,46.48,3,Paid Search,Direct
2740,2023-07-19 13:57:00.479597,153.35,4,Content,Paid Search
2741,2023-06-05 05:34:44.468387,173.19,2,Content,Email
2742,2023-01-08 19:11:35.262679,160.99,3,Display,Paid Search
2743,2023-12-30 23:00:00.000000,58.67,2,Email,Paid Search
2746,2023-06-06 23:36:32.149040,111.25,7,Display,Content
2748,2023-12-03 20:52:10.561822,55.75,6,Display,Display
2749,2023-09-13 01:12:54.192110,92.38,3,Social,Paid Search
2751,2023-06-28 10:57:56.341001,71.59,2,Content,Email
2754,2023-05-21 12:47:27.869022,17.6,4,Display,Paid Search
2755,2023-11-24 06:08:34.511071,109.08,3,Display,Paid Search
2756,2023-09-19 14:09:49.454870,65.2,4,Direct,Email
2759,2023-12-17 03:00:00.000000,174.99,1,Display,Display
2761,2023-06-25 19:00:00.000000,127.54,1,Display,Display
2763,2023-05-10 04:48:45.463250,49.43,5,Display,Display
2764,2023-10-06 01:42:13.201108,50.29,2,Display,Direct
2765,2023-02-11 17:00:00.000000,70.52,2,Content,Direct
2767,2023-04-26 11:32:15.499457,87.93,5,Display,Display
2769,2023-04-02 18:16:37.700508,34.49,3,Social,Paid Search
2770,2023-10-22 11:54:52.266938,154.63,5,Content,Paid Search
2771,2023-06-10 22:57:58.674275,50.04,4,Display,Paid Search
2772,2023-06-11 19:56:02.710177,95.68,6,Direct,Direct
2773,2023-02-16 02:52:24.553935,164.6,7,Email,Direct
2774,2023-06-29 02:00:00.000000,66.06,2,Paid Search,Paid Search
2776,2023-12-06 16:38:00.228718,71.7,7,Email,Paid Search
2777,2023-06-15 17:41:13.791772,146.33,2,Display,Direct
2779,2023-11-07 01:00:06.121856,77.53,4,Display,Paid Search
2780,2023-09-21 22:43:23.793522,104.05,8,Paid Search,Paid Search
2783,2023-01-23 04:24:32.636220,54.87,3,Display,Paid Search
2786,2023-08-21 10:31:30.939844,132.48,3,Paid Search,Direct
2789,2023-04-13 20:10:40.083960,39.94,7,Content,Paid Search
2792,2023-11-12 18:57:44.380238,43.31,5,Content,Email
2793,2023-01-31 11:57:01.301328,144.89,3,Display,Email
2794,2023-12-05 23:56:46.885925,120.41,4,Content,Display
2795,2023-02-21 06:10:05.545876,46.1,4,Direct,Paid Search
2797,2024-01-02 18:16:24.956340,46.1,4,Display,Email
2798,2023-10-04 23:29:27.471907,141.4,3,Paid Search,Email
2799,2023-06-01 09:00:00.000000,137.0,1,Display,Display
2800,2023-07-01 00:28:15.999602,118.18,3,Paid Search,Paid Search
2802,2023-01-15 12:55:47.260200,197.45,3,Display,Email
2803,2023-08-14 16:34:48.629301,129.8,4,Content,Social
2804,2023-05-21 07:23:45.969477,176.65,7,Content,Paid Search
2805,2023-08-05 13:24:55.075444,108.6,3,Direct,Direct
2806,2023-05-05 13:24:33.214247,137.33,4,Social,Email
2811,2023-05-03 10:56:05.486353,150.68,2,Content,Paid Search
2812,2023-06-28 01:54:32.636594,68.53,4,Display,Content
2813,2023-06-19 17:50:46.840901,91.98,3,Display,Email
2814,2023-02-16 22:07:25.901203,278.6,2,Display,Paid Search
2817,2023-06-17 11:14:07.383627,72.19,7,Email,Paid Search
2818,2023-09-12 06:57:50.661198,54.08,4,Content,Paid Search
2820,2023-11-08 06:20:54.721367,153.97,4,Display,Email
2821,2023-08-13 16:13:46.369972,25.39,4,Display,Paid Search
2822,2023-10-22 15:28:29.555953,119.47,3,Content,Social
2824,2023-11-01 05:41:29.171883,203.1,5,Social,Paid Search
2825,2023-09-28 19:52:40.489907,90.96,3,Content,Direct
2828,2023-05-25 12:06:19.108379,278.11,3,Display,Paid Search
2829,2023-04-18 05:48:39.608640,100.22,6,Content,Email
2830,2024-01-05 01:48:13.440842,30.57,5,Paid Search,Social
2833,2023-01-24 07:28:09.915621,58.74,4,Display,Email
2834,2023-08-26 04:03:50.458544,46.25,7,Display,Email
2835,2023-07-16 18:28:17.681381,59.44,4,Display,Direct
2836,2023-12-16 08:59:50.748635,59.41,3,Display,Paid Search
2837,2023-11-12 03:19:21.657809,22.62,4,Content,Paid Search
2838,2023-01-05 15:00:00.000000,81.29,1,Content,Content
2839,2023-09-25 18:22:17.130935,92.87,4,Display,Email
2841,2023-08-18 15:34:54.869501,123.87,4,Content,Direct
2843,2023-08-30 01:09:09.936060,82.46,5,Display,Direct
2844,2023-09-03 07:10:25.168517,61.78,5,Display,Email
2846,2023-10-30 01:20:54.992262,135.0,3,Content,Paid Search
2847,2023-05-02 15:52:28.735369,118.95,5,Paid Search,Social
2851,2023-03-20 22:07:21.498424,82.31,4,Content,Direct
2852,2023-12-29 20:19:57.774396,113.05,3,Email,Social
2855,2023-03-16 03:00:00.000000,97.95,1,Social,Social
2856,2023-12-26 23:36:24.525623,223.05,2,Social,Paid Search
2857,2023-12-28 18:19:55.191347,140.44,4,Content,Content
2858,2023-04-15 08:41:12.588059,122.34,4,Direct,Email
2859,2023-01-29 17:24:08.401615,81.08,4,Direct,Display
2860,2023-06-09 06:00:00.000000,137.51,1,Display,Display
2861,2023-02-13 02:00:00.000000,136.73,1,Social,Social
2864,2023-06-17 23:03:31.694998,126.58,2,Display,Direct
2866,2023-06-11 18:00:15.234833,227.02,6,Display,Paid Search
2868,2023-12-30 08:07:42.654398,165.58,7,Display,Email
2869,2023-07-09 09:39:14.448108,286.85,3,Content,Paid Search
2870,2023-11-29 03:39:55.219601,119.99,5,Display,Email
2871,2023-08-08 23:25:30.780490,115.02,4,Display,Paid Search
2872,2023-08-29 08:18:26.710128,94.26,3,Display,Direct
2873,2023-12-02 16:00:00.000000,36.41,1,Email,Email
2876,2023-10-17 15:58:56.959586,67.24,6,Social,Email
2879,2023-05-26 04:53:03.595271,49.81,3,Email,Paid Search
2881,2023-03-12 03:11:56.824881,84.1,4,Display,Direct
2887,2023-10-22 13:26:25.024270,148.84,5,Display,Content
2888,2023-03-24 20:29:38.968574,80.91,6,Content,Direct
2889,2023-11-12 10:22:59.405500,103.04,3,Paid Search,Direct
